task,model,reasoning,difficulty_sd,tokens,performance,exact15
MinMax,qwen__qwen3-235b-a22b-2507,none,17.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,22.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,33,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,26,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,10,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,25,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,1.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,12,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,17.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,13,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,3.0,13,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,18.0,27,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,25,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,27.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,3.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,25,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,1.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,25,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,25,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,29,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,14,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,16.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,28.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,17,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,24.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,14,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,17.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,22.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,26,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,18.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,14,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,3.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,17.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,21.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,25.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,25,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,27,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,16.0,25,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,9,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,19.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,18.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,27,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,17.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,16.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,16.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,21.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,25,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,14,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,11,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,3.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,26,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,13,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,15,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,19.0,27,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,26.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,27,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,26,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,22.0,19,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,29,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,12,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,17.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,27,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,17.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,16.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,19.0,28,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,23.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,21.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,18.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,3.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,18.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,16.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,19.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,23.0,20,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,30,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,18.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,25,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,19.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,22,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,19.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,22.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,29,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,23.0,26,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,22.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,1.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,30,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,25.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,27.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,13,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,23.0,22,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,22.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,21.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,12,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,3.0,13,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,26.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,13,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,13,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,19.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,23.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,1.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,23.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,17.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,27,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,22.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,18.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,18.0,27,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,21.0,30,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,27.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,24.0,24,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,21,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,2.0,10,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,12.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,1.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,11.0,26,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,7.0,28,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,21,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,3.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,19.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,3.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,13.0,27,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,19.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,16.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,29.0,24,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,21.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,9.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,16.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,14.0,26,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,20,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,26,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,4.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,6.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,24.0,22,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,21.0,23,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,26,0.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,8.0,19,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,20.0,21,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,18.0,23,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,10.0,16,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,15.0,26,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,5.0,15,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,3.0,18,1.0,0
MinMax,qwen__qwen3-235b-a22b-2507,none,0.0,17,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,8.0,579,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,13.0,1428,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,24.0,555,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,19.0,846,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,15.0,961,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,19.0,2137,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,2.0,256,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,18.0,1896,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,4.0,656,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,4.0,457,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,14.0,1590,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,0.0,504,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,13.0,445,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,18.0,1434,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,8.0,601,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,3.0,923,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,4.0,323,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,26.0,1798,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,9.0,511,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,19.0,1603,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,14.0,1769,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,1.0,552,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,8.0,421,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,19.0,2519,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,26.0,2702,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,13.0,1680,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,8.0,384,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,3.0,521,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,1.0,307,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,10.0,881,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,12.0,1088,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,14.0,802,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,26.0,2180,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,15.0,1277,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,7.0,561,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,13.0,730,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,11.0,1588,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,9.0,542,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,0.0,530,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,7.0,1359,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,4.0,390,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,7.0,589,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,1.0,1112,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,8.0,447,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,15.0,1132,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,7.0,262,1.0,0
MinMax,qwen__qwen3-235b-a22b-thinking-2507,high,17.0,1949,1.0,0
